Standard name	Systematic name
SSQ1	YLR369W
SSC2	YLR369W
SSS1	YDR086C
SST2	YLR452C
SSU1	YPL092W
SSU72	YNL222W
SSY1	YDR160W
APF7	YDR160W
SHR10	YDR160W
SSY5	YJL156C
APF8	YJL156C
SSZ1	YHR064C
PDR13	YHR064C
STB1	YNL309W
STB2	YMR053C
STB3	YDR169C
STB4	YMR019W
STB5	YHR178W
STB6	YKL072W
STD1	YOR047C
MSN3	YOR047C
SFS3	YOR047C
STE11	YLR362W
STE12	YHR084W
STE13	YOR219C
YCI1	YOR219C
STE14	YDR410C
STE18	YJR086W
STE2	YFL026W
STE20	YHL007C
STE23	YLR389C
STE24	YJR117W
AFC1	YJR117W
STE3	YKL178C
STE4	YOR212W
STE50	YCL032W
STE5	YDR103W
NUL3	YDR103W
STE6	YKL209C
STE7	YDL159W
STF1	YDL130W-A
AIS2	YDL130W-A
STF2	YGR008C
STH1	YIL126W
NPS1	YIL126W
STI1	YOR027W
STL1	YDR536W
STM1	YLR150W
MPT4	YLR150W
STO1	YLR150W
STN1	YDR082W
STO1	YMR125W
CBC1	YMR125W
CBP80	YMR125W
GCR3	YMR125W
SUT1	YMR125W
STP1	YDR463W
BAP1	YDR463W
SSY2	YDR463W
STP2	YHR006W
STP22	YCL008C
VPS23	YCL008C
STP3	YLR375W
STP4	YDL048C
STR2	YJR130C
STR3	YGL184C
STS1	YIR011C
DBF8	YIR011C
SSM5	YIR011C
STT3	YGL022W
STT4	YLR305C
STU1	YBL034C
STU2	YLR045C
STV1	YMR054W
SUA5	YGL169W
SUA7	YPR086W
SUB1	YMR039C
TSP1	YMR039C
SUB2	YDL084W
SUC2	YIL162W
SUE1	YPR151C
SUI1	YNL244C
RFR1	YNL244C
SUI2	YJR007W
TIF211	YJR007W
SUI3	YPL237W
TIF212	YPL237W
SUL1	YBR294W
SFP2	YBR294W
SUL2	YLR092W
SEL2	YLR092W
SUM1	YDR310C
SUN4	YNL066W
SCW3	YNL066W
SUP35	YDR172W
GST1	YDR172W
PNM2	YDR172W
SAL3	YDR172W
SUF12	YDR172W
SUP2	YDR172W
SUP45	YBR143C
SAL4	YBR143C
SUP1	YBR143C
SUR1	YPL057C
BCL21	YPL057C
CSG1	YPL057C
LPE15	YPL057C
SUR2	YDR297W
SYR2	YDR297W
SUR7	YML052W
SUS1	YBR111W-A
SUT1	YGL162W
SUT2	YPR009W
SUV3	YPL029W
SVF1	YDR346C
SGI1	YDR346C
SVL3	YPL032C
SVP26	YHR181W
SVS1	YPL163C
SWA2	YDR320C
AUX1	YDR320C
BUD24	YDR320C
SWC3	YAL011W
FUN36	YAL011W
SWC1	YAL011W
SWC4	YGR002C
EAF2	YGR002C
GOD1	YGR002C
SWC5	YBR231C
AOR1	YBR231C
SWC7	YLR385C
AWS1	YLR385C
SWD1	YAR003W
CPS50	YAR003W
SAF49	YAR003W
SWD2	YKL018W
CPS35	YKL018W
SAF37	YKL018W
SWD3	YBR175W
CPS30	YBR175W
SAF35	YBR175W
SWE1	YJL187C
SWF1	YDR126W
PSL10	YDR126W
SWH1	YAR042W
OSH1	YAR042W
SWI1	YPL016W
ADR6	YPL016W
GAM3	YPL016W
SWI3	YJL176C
TYE2	YJL176C
SWI4	YER111C
ART1	YER111C
SWI5	YDR146C
SWI6	YLR182W
SWM1	YDR260C
APC13	YDR260C
SWM2	YNR004W
SWP1	YMR149W
SWP82	YFL049W
SWR1	YDR334W
SWS2	YNL081C
SWT1	YOR166C
SWT21	YNL187W
SXM1	YDR395W
KAP108	YDR395W
SYC1	YOR179C
SYF1	YDR416W
NTC90	YDR416W
SYF2	YGR129W
NTC31	YGR129W
SYG1	YIL047C
SYH1	YPL105C
SYM1	YLR251W
SYN8	YAL014C
UIP2	YAL014C
SYO1	YDL063C
SYP1	YCR030C
SYS1	YJL004C
SYT1	YPR095C
TAD1	YGL243W
TAD2	YJL035C
TAD3	YLR316C
TAE1	YBR261C
NTM1	YBR261C
TAF10	YDR167W
TAF23	YDR167W
TAF25	YDR167W
TAF11	YML015C
TAF40	YML015C
TAF12	YDR145W
TAF61	YDR145W
TAF68	YDR145W
TAF13	YML098W
FUN81	YML098W
TAF19	YML098W
TAF14	YPL129W
ANC1	YPL129W
CST10	YPL129W
SWP29	YPL129W
TAF30	YPL129W
TFG3	YPL129W
TAF1	YGR274C
TAF130	YGR274C
TAF145	YGR274C
TAF2	YCR042C
TAF150	YCR042C
TSM1	YCR042C
TAF3	YPL011C
TAF47	YPL011C
TAF4	YMR005W
MPT1	YMR005W
TAF48	YMR005W
TSG2	YMR005W
TAF5	YBR198C
TAF90	YBR198C
TAF6	YGL112C
TAF60	YGL112C
TAF7	YMR227C
TAF67	YMR227C
TAF8	YML114C
TAF65	YML114C
TAF9	YMR236W
TAF17	YMR236W
TAH1	YCR060W
TAH11	YJR046W
CDT1	YJR046W
SID2	YJR046W
TAH18	YPR048W
TAL1	YLR354C
TAM41	YGR046W
MMP37	YGR046W
TAN1	YGL232W
TAO3	YIL129C
PAG1	YIL129C
TAP42	YMR028W
TAR1	YLR154W-C
ART1	YLR154W-C
TAT1	YBR069C
TAP1	YBR069C
VAP1	YBR069C
TAT2	YOL020W
LTG3	YOL020W
SAB2	YOL020W
SCM2	YOL020W
TAP2	YOL020W
TAX4	YJL083W
TAZ1	YPR140W
TBF1	YPL128C
TBS1	YBR150C
TCA17	YEL048C
TCB1	YOR086C
TCB2	YNL087W
TCB3	YML072C
TCD1	YHR003C
TCD2	YKL027W
TCM62	YBR044C
TCO89	YPL180W
TCP1	YDR212W
CCT1	YDR212W
TDA1	YMR291W
TDA10	YGR205W
TDA11	YHR159W
TDA2	YER071C
TDA3	YHR009C
BTN3	YHR009C
TDA4	YJR116W
TDA5	YLR426W
TDA6	YPR157W
TDA7	YNL176C
TDA8	YAL064C-A
TDA9	YML081W
TDH1	YJL052W
GPD1	YJL052W
SSS2	YJL052W
TDH2	YJR009C
GPD2	YJR009C
TDH3	YGR192C
GPD3	YGR192C
TDP1	YBR223C
TEA1	YOR337W
TEC1	YBR083W
ROC1	YBR083W
TED1	YIL039W
TEF1	YPR080W
TEF2	YBR118W
TEF4	YKL081W
EFC1	YKL081W
TEL1	YBL088C
TEL2	YGR099W
TEM1	YML064C
TEN1	YLR010C
TEP1	YNL128W
TES1	YJR019C
PTE1	YJR019C
TEX1	YNL253W
TFA1	YKL028W
TFA2	YKR062W
TFB1	YDR311W
TFB2	YPL122C
TFB3	YDR460W
RIG2	YDR460W
TFB4	YPR056W
TFB5	YDR079C-A
TFC1	YBR123C
TFC3	YAL001C
TSV115	YAL001C
TFC4	YGR047C
PCF1	YGR047C
TFC6	YDR362C
TFC7	YOR110W
TFC8	YPL007C
TFG1	YGR186W
SSU71	YGR186W
TFG2	YGR005C
TFS1	YLR178C
DKA1	YLR178C
NSP1	YLR178C
TGL1	YKL140W
TGL2	YDR058C
TGL3	YMR313C
TGL4	YKR089C
STC1	YKR089C
TGL5	YOR081C
STC2	YOR081C
TGS1	YPL157W
THG1	YGR024C
THI11	YJR156C
THI12	YNL332W
THI13	YDL244W
THI20	YOL055C
THI21	YPL258C
THI22	YPR121W
THI2	YBR240C
PHO6	YBR240C
THI3	YDL080C
KID1	YDL080C
THI4	YGR144W
ESP35	YGR144W
MOL1	YGR144W
THI5	YFL058W
MOL2	YFL058W
THI6	YPL214C
THI72	YOR192C
THI73	YLR004C
THI74	YDR438W
THI7	YLR237W
THI10	YLR237W
THI80	YOR143C
THO1	YER063W
THO2	YNL139C
LDB5	YNL139C
RLR1	YNL139C
ZRG13	YNL139C
THP1	YOL072W
BUD29	YOL072W
THP2	YHR167W
THP3	YPR045C
THR1	YHR025W
THR4	YCR053W
THS1	YIL078W
TIF11	YMR260C
TIF1	YKR059W
TIF41A	YKR059W
TIF2	YJL138C
TIF41B	YJL138C
TIF34	YMR146C
TIF35	YDR429C
TIF3	YPR163C
STM1	YPR163C
TIF42	YPR163C
TIF4631	YGR162W
TIF4632	YGL049C
TIF5	YPR041W
TIF6	YPR016C
CDC95	YPR016C
TIM10	YHR005C-A
MRS11	YHR005C-A
TIM11	YDR322C-A
ATP21	YDR322C-A
TIM12	YBR091C
MRS5	YBR091C
TIM13	YGR181W
TIM17	YJL143W
MIM17	YJL143W
MPI2	YJL143W
SMS1	YJL143W
TIM18	YOR297C
TIM21	YGR033C
TIM22	YDL217C
TIM23	YNR017W
MAS6	YNR017W
MIM23	YNR017W
MPI3	YNR017W
TIM44	YIL022W
ISP45	YIL022W
MIM44	YIL022W
MPI1	YIL022W
TIM50	YPL063W
TIM54	YJL054W
TIM8	YJR135W-A
TIM9	YEL020W-A
TIP1	YBR067C
TIP20	YGL145W
TIP1	YGL145W
TIP41	YPR040W
TIR1	YER011W
SRP1	YER011W
TIR2	YOR010C
SRP2	YOR010C
TIR3	YIL011W
YIB1	YIL011W
TIR4	YOR009W
TIS11	YLR136C
CTH2	YLR136C
TKL1	YPR074C
TKL2	YBR117C
TLG1	YDR468C
TLG2	YOL018C
TMA10	YLR327C
TMA108	YIL137C
TMA16	YOR252W
TMA17	YDL110C
TMA19	YKL056C
MMI1	YKL056C
TMA20	YER007C-A
TMA22	YJR014W
RBF22	YJR014W
TMA23	YMR269W
TMA46	YOR091W
DFRP1	YOR091W
TMA64	YDR117C
TMA7	YLR262C-A
TMC1	YOR052C
TMN2	YDR107C
TMN3	YER113C
TMS1	YDR105C
TMT1	YER175C
TAM1	YER175C
TNA1	YGR260W
TOA1	YOR194C
TOA2	YKL058W
TOD6	YBL054W
PBF1	YBL054W
TOF1	YNL273W
TOF2	YKR010C
TOK1	YJL093C
DUK1	YJL093C
TOM1	YDR457W
SSR2	YDR457W
TOM20	YGR082W
MAS20	YGR082W
MOM19	YGR082W
TOM22	YNL131W
MAS17	YNL131W
MAS22	YNL131W
MOM22	YNL131W
TOM40	YMR203W
ISP42	YMR203W
MOM38	YMR203W
TOM5	YPR133W-A
MOM8A	YPR133W-A
TOM6	YOR045W
ISP6	YOR045W
TOM70	YNL121C
MAS70	YNL121C
OMP1	YNL121C
TOM71	YHR117W
TOM72	YHR117W
TOM7	YNL070W
MOM7	YNL070W
TOP1	YOL006C
MAK1	YOL006C
TOP2	YNL088W
TOR3	YNL088W
TOP3	YLR234W
EDR1	YLR234W
TOR1	YJR066W
DRR1	YJR066W
TOR2	YKL203C
DRR2	YKL203C
TSC14	YKL203C
TOS1	YBR162C
TOS2	YGR221C
TOS3	YGL179C
TOS4	YLR183C
TOS6	YNL300W
TOS8	YGL096W
TPA1	YER049W
TPC1	YGR096W
TPD3	YAL016W
TPI1	YDR050C
TPK1	YJL164C
PKA1	YJL164C
SRA3	YJL164C
TPK2	YPL203W
PKA2	YPL203W
YKR1	YPL203W
TPK3	YKL166C
PKA3	YKL166C
TPM1	YNL079C
TPM2	YIL138C
TPN1	YGL186C
TPO1	YLL028W
TPO2	YGR138C
TPO3	YPR156C
TPO4	YOR273C
TPO5	YKL174C
TPP1	YMR156C
TPS1	YBR126C
BYP1	YBR126C
CIF1	YBR126C
FDP1	YBR126C
GGS1	YBR126C
GLC6	YBR126C
TSS1	YBR126C
TPS2	YDR074W
PFK3	YDR074W
TPS3	YMR261C
TPT1	YOL102C
TRA1	YHR099W
TRE1	YPL176C
TRE2	YOR256C
TRF5	YNL299W
TRI1	YMR233W
TRK1	YJL129C
TRK2	YKR050W
RPD2	YKR050W
TRL1	YJL087C
RLG1	YJL087C
TRM1	YDR120C
TRM10	YOL093W
TRM11	YOL124C
TRM112	YNR046W
TRM12	YML005W
TYW2	YML005W
TRM13	YOL125W
TRM2	YKR056W
NUC2	YKR056W
NUD1	YKR056W
RNC1	YKR056W
TRM3	YDL112W
TRM44	YPL030W
TRM5	YHR070W
TRM7	YBR061C
TRM732	YMR259C
TRM8	YDL201W
TRM82	YDR165W
TRM9	YML014W
TRP1	YDR007W
TRP2	YER090W
TRP3	YKL211C
TRP4	YDR354W
TRP5	YGL026C
TRR1	YDR353W
TRR2	YHR106W
TRS120	YDR407C
TRS130	YMR218C
TRS20	YBR254C
TRS23	YDR246W
TRS31	YDR472W
TRS33	YOR115C
TRS65	YGR166W
KRE11	YGR166W
TRS85	YDR108W
GSG1	YDR108W
MUM1	YDR108W
TRX1	YLR043C
TRX2	YLR043C
TRX2	YGR209C
TRX1	YGR209C
TRX3	YCR083W
TRZ1	YKR079C
TSA1	YML028W
TPX1	YML028W
TSA	YML028W
ZRG14	YML028W
TSA2	YDR453C
TSC10	YBR265W
TSC11	YER093C
AVO3	YER093C
TSC13	YDL015C
TSC3	YBR058C-A
TSL1	YML100W
TSR1	YDL060W
TSR2	YLR435W
TSR3	YOR006C
TSR4	YOL022C
TTI1	YKL033W
FMP47	YKL033W
TTI2	YJR136C
TUB1	YML085C
TUB2	YFL037W
TUB3	YML124C
TUB4	YLR212C
TUF1	YOR187W
TUFM	YOR187W
TUL1	YKL034W
TUM1	YOR251C
TUP1	YCR084C
AAR1	YCR084C
AER2	YCR084C
AMM1	YCR084C
CYC9	YCR084C
FLK1	YCR084C
SFL2	YCR084C
UMR7	YCR084C
TUS1	YLR425W
SOP10	YLR425W
TVP15	YDR100W
TVP18	YMR071C
TVP23	YDR084C
TVP38	YKR088C
TWF1	YGR080W
TY1A-A	GAG
YARCTy1-1	GAG
TY1A-BL	GAG
YBLWTy1-1	GAG
TY1A-BR	GAG
YBRWTy1-2	GAG
TY1A-DR1	GAG
YDRCTy1-1	GAG
TY1A-DR2	YDR170W-A
TY1A-DR3	GAG
YDRCTy1-2	GAG
TY1A-DR4	GAG
YDRCTy1-3	GAG
TY1A-DR5	GAG
YDRWTy1-4	GAG
TY1A-DR6	GAG
YDRWTy1-5	GAG
TY1A-ER1	GAG
YERCTy1-1	GAG
TY1A-ER2	GAG
YERCTy1-2	GAG
TY1A-GR1	GAG
YGRWTy1-1	GAG
TY1A-GR2	GAG
YGRCTy1-2	GAG
TY1A-GR3	GAG
YGRCTy1-3	GAG
TY1A-H	GAG
YHRCTy1-1	GAG
TY1A-JR1	GAG
YJRWTy1-1	GAG
TY1A-JR2	GAG
YJRWTy1-2	GAG
TY1A-LR1	GAG
YLRCTy1-1	GAG
TY1A-LR2	GAG
YLRCTy1-2	GAG
TY1A-LR3	GAG
YLRWTy1-3	GAG
TY1A-LR4	GAG
YLRWTy1-4	GAG
TY1A-ML1	GAG
YMLWTy1-1	GAG
TY1A-ML2	GAG
YMLWTy1-2	GAG
TY1A-MR1	GAG
YMRCTy1-3	GAG
TY1A-MR2	GAG
YMRCTy1-4	GAG
TY1A-NL1	GAG
YNLCTy1-1	GAG
TY1A-NL2	GAG
YNLWTy1-2	GAG
TY1A-OL	GAG
YOLWTy1-1	GAG
TY1A-OR	GAG
YORWTy1-2	GAG
TY1A-PL	GAG
YPLWTy1-1	GAG
TY1A-PR1	GAG
YPRCTy1-2	GAG
TY1A-PR2	GAG
YPRWTy1-3	GAG
TY1A-PR3	GAG
YPRCTy1-4	GAG
TY1B-A	POL
YARCTy1-1	POL
TY1B-BL	POL
YBLWTy1-1	POL
TY1B-BR	POL
YBRWTy1-2	POL
TY1B-DR1	POL
YDRCTy1-1	POL
TY1B-DR3	POL
YDRCTy1-2	POL
TY1B-DR4	POL
YDRCTy1-3	POL
TY1B-DR5	POL
YDRWTy1-4	POL
TY1B-DR6	POL
YDRWTy1-5	POL
TY1B-ER1	POL
YERCTy1-1	POL
TY1B-ER2	POL
YERCTy1-2	POL
TY1B-GR1	POL
YGRWTy1-1	POL
TY1B-GR2	POL
YGRCTy1-2	POL
TY1B-GR3	POL
YGRCTy1-3	POL
TY1B-H	POL
YHRCTy1-1	POL
TY1B-JR1	POL
YJRWTy1-1	POL
TY1B-JR2	POL
YJRWTy1-2	POL
TY1B-LR1	POL
YLRCTy1-1	POL
TY1B-LR2	POL
YLRCTy1-2	POL
TY1B-LR3	POL
YLRWTy1-3	POL
TY1B-LR4	POL
YLRWTy1-4	POL
TY1B-ML1	POL
YMLWTy1-1	POL
TY1B-ML2	POL
YMLWTy1-2	POL
TY1B-MR1	POL
YMRCTy1-3	POL
TY1B-MR2	POL
YMRCTy1-4	POL
TY1B-NL1	POL
YNLCTy1-1	POL
TY1B-NL2	POL
YNLWTy1-2	POL
TY1B-OL	POL
YOLWTy1-1	POL
TY1B-OR	POL
YORWTy1-2	POL
TY1B-PL	POL
YPLWTy1-1	POL
TY1B-PR1	POL
YPRCTy1-2	POL
TY1B-PR2	POL
YPRWTy1-3	POL
TY1B-PR3	POL
YPRCTy1-4	POL
TY2A-B	GAG
YBLWTy2-1	GAG
TY2A-C	GAG
YCLWTy2-1	GAG
TY2A-DR1	GAG
YDRCTy2-1	GAG
TY2A-DR2	GAG
YDRWTy2-2	GAG
TY2A-DR3	GAG
YDRWTy2-3	GAG
TY2A-F	GAG
YFLWTy2-1	GAG
TY2A-GR1	GAG
YGRCTy2-1	GAG
TY2A-GR2	GAG
YGRWTy2-2	GAG
TY2A-LR1	GAG
YLRWTy2-1	GAG
TY2A-LR2	GAG
YLRCTy2-2	GAG
TY2A-OR1	GAG
YORCTy2-1	GAG
TY2A-OR2	GAG
YORWTy2-2	GAG
TY2B-B	POL
YBLWTy2-1	POL
TY2B-C	POL
YCLWTy2-1	POL
TY2B-DR1	POL
YDRCTy2-1	POL
TY2B-DR2	POL
YDRWTy2-2	POL
TY2B-DR3	POL
YDRWTy2-3	POL
TY2B-F	POL
YFLWTy2-1	POL
TY2B-GR1	POL
YGRCTy2-1	POL
TY2B-GR2	POL
YGRWTy2-2	POL
TY2B-LR1	POL
YLRWTy2-1	POL
TY2B-LR2	POL
YLRCTy2-2	POL
TY2B-OR1	POL
YORCTy2-1	POL
TY2B-OR2	POL
YORWTy2-2	POL
TY3A-G	GAG
YGRWTy3-1	GAG
TY3A-I	GAG
YILWTy3-1	GAG
TY3B-G	POL
YGRWTy3-1	POL
TY3B-I	POL
YILWTy3-1	POL
TY4A-H	GAG
YHLWTy4-1	GAG
TY4A-J	GAG
YJLWTy4-1	GAG
TY4B-H	POL
YHLWTy4-1	POL
TY4B-J	POL
YJLWTy4-1	POL
TY4B-P	POL
YPLCTy4-1	POL
TY5A	YCL074W
TY5B	YCL075W
TYE7	YOR344C
SGC1	YOR344C
TYR1	YBR166C
TYS1	YGR185C
MGM104	YGR185C
TYW1	YPL207W
TYW3	YGL050W
UAF30	YOR295W
UBA1	YKL210W
UBA2	YDR390C
PIP2	YDR390C
UAL1	YDR390C
UBA3	YPR066W
UBA4	YHR111W
NCS3	YHR111W
UBC1	YDR177W
UBC11	YOR339C
UBC12	YLR306W
UBC13	YDR092W
UBC4	YBR082C
UBC5	YDR059C
UBC6	YER100W
DOA2	YER100W
UBC7	YMR022W
QRI8	YMR022W
UBC8	YEL012W
GID3	YEL012W
UBC9	YDL064W
UBI4	YLL039C
SCD2	YLL039C
UBP1	YDL122W
UBP10	YNL186W
DOT4	YNL186W
UBP11	YKR098C
UBP12	YJL197W
UBP13	YBL067C
UBP14	YBR058C
GID6	YBR058C
UBP15	YMR304W
UBP16	YPL072W
UBP2	YOR124C
UBP3	YER151C
UBP5	YER144C
UBP6	YFR010W
UBP7	YIL156W
UBP8	YMR223W
UBP9	YER098W
UBR1	YGR184C
PTR1	YGR184C
UBR2	YLR024C
UBS1	YBR165W
UBX2	YML013W
SEL1	YML013W
UBX3	YDL091C
UBX4	YMR067C
UBX5	YDR330W
UBX6	YJL048C
UBX7	YBR273C
UFD1	YGR048W
PIP3	YGR048W
UFD2	YDL190C
UFD4	YKL010C
UFE1	YOR075W
UFO1	YML088W
UGA1	YGR019W
UGA2	YBR006W
UGA5	YBR006W
UGA3	YDL170W
UGA4	YDL210W
UGO1	YDR470C
UGP1	YKL035W
UGX2	YDL169C
UIP3	YAR027W
UIP4	YPL186C
UIP5	YKR044W
ULA1	YPL003W
ENR2	YPL003W
ULI1	YFR026C
ULP1	YPL020C
ULP2	YIL031W
SMT4	YIL031W
ULS1	YOR191W
DIS1	YOR191W
RIS1	YOR191W
TID4	YOR191W
UME1	YPL139C
WTM3	YPL139C
UME6	YDR207C
CAR80	YDR207C
CARGR1	YDR207C
NIM2	YDR207C
RIM16	YDR207C
UMP1	YBR173C
UNG1	YML021C
UPC2	YDR213W
MOX4	YDR213W
UPF3	YGR072W
SUA6	YGR072W
UPS1	YLR193C
UPS2	YLR168C
AIM30	YLR168C
GEP1	YLR168C
MSF1	YLR168C
UPS3	YDR185C
GEP2	YDR185C
URA1	YKL216W
URA10	YMR271C
URA2	YJL130C
URA3	YEL021W
URA4	YLR420W
URA5	YML106W
PYR5	YML106W
URA6	YKL024C
SOC8	YKL024C
URA7	YBL039C
URA8	YJR103W
URB1	YKL014C
NPA1	YKL014C
URB2	YJR041C
NPA2	YJR041C
URC2	YDR520C
URE2	YNL229C
URH1	YDR400W
URK1	YNR012W
URM1	YIL008W
URN1	YPR152C
USA1	YML029W
USB1	YLR132C
USE1	YGL098W
SLT1	YGL098W
USO1	YDL058W
INT1	YDL058W
USV1	YPL230W
NSF1	YPL230W
UTH1	YKR042W
UTP10	YJL109C
UTP11	YKL099C
UTP13	YLR222C
UTP14	YML093W
UTP15	YMR093W
UTP18	YJL069C
UTP20	YBL004W
UTP21	YLR409C
UTP22	YGR090W
UTP23	YOR004W
UTP25	YIL091C
UTP30	YKR060W
UTP4	YDR324C
UTP5	YDR398W
UTP6	YDR449C
UTP7	YER082C
KRE31	YER082C
UTP8	YGR128C
UTP9	YHR196W
UTR1	YJR049C
UTR2	YEL040W
CRH2	YEL040W
UTR4	YEL038W
UTR5	YEL035C
VAB2	YEL005C
VAB31	YEL005C
VAC14	YLR386W
SVP2	YLR386W
VAC17	YCL063W
VAC7	YNL054W
VAC8	YEL013W
YEB3	YEL013W
VAM10	YOR068C
VAM3	YOR106W
PTH1	YOR106W
VAM6	YDL077C
CVT4	YDL077C
VPL18	YDL077C
VPL22	YDL077C
VPS39	YDL077C
VAM7	YGL212W
VAN1	YML115C
VRG7	YML115C
VAR1	Q0140
VAS1	YGR094W
VBA1	YMR088C
VBA2	YBR293W
VBA3	YCL069W
VBA4	YDR119W
VBA5	YKR105C
VCX1	YDL128W
HUM1	YDL128W
MNR1	YDL128W
VEL1	YGL258W
VFA1	YER128W
VHC1	YBR235W
VHR1	YIL056W
VHR2	YER064C
VHS1	YDR247W
VHS2	YIL135C
VHS3	YOR054C
VHT1	YGR065C
VID22	YLR373C
VID24	YBR105C
GID4	YBR105C
VID27	YNL212W
VID28	YIL017C
GID5	YIL017C
VID30	YGL227W
GID1	YGL227W
VIK1	YPL253C
VIP1	YLR410W
VMA10	YHR039C-A
VMA11	YPL234C
CLS9	YPL234C
TFP3	YPL234C
VMA13	YPR036W
CLS11	YPR036W
VMA16	YHR026W
PPA1	YHR026W
VMA1	YDL185W
CLS8	YDL185W
TFP1	YDL185W
VMA21	YGR105W
VMA22	YHR060W
VMA2	YBR127C
VAT2	YBR127C
VMA3	YEL027W
CLS7	YEL027W
CUP5	YEL027W
GEF2	YEL027W
VMA4	YOR332W
VAT5	YOR332W
VMA5	YKL080W
VAT3	YKL080W
VATC	YKL080W
VMA6	YLR447C
VMA7	YGR020C
VMA8	YEL051W
VMA9	YCL005W-A
CWH36	YCL005W-A
LDB10	YCL005W-A
VMR1	YHL035C
VMS1	YDR049W
VNX1	YNL321W
VOA1	YGR106C
VPH1	YOR270C
VPH2	YKL119C
CLS10	YKL119C
VMA12	YKL119C
VPS13	YLL040C
SOI1	YLL040C
VPT2	YLL040C
VPS15	YBR097W
GRD8	YBR097W
VAC4	YBR097W
VPL19	YBR097W
VPS16	YPL045W
VAM9	YPL045W
VPT16	YPL045W
VPS17	YOR132W
PEP21	YOR132W
VPS1	YKR001C
LAM1	YKR001C
SPO15	YKR001C
VPS20	YMR077C
ASI10	YMR077C
CHM6	YMR077C
VPT20	YMR077C
VPS21	YOR089C
VPS12	YOR089C
VPT12	YOR089C
YPT21	YOR089C
YPT51	YOR089C
VPS24	YKL041W
DID3	YKL041W
VPS25	YJR102C
VPT25	YJR102C
VPS27	YNR006W
DID7	YNR006W
GRD11	YNR006W
SSV17	YNR006W
VPL23	YNR006W
VPT27	YNR006W
VPS28	YPL065W
VPT28	YPL065W
VPS29	YHR012W
PEP11	YHR012W
VTP6	YHR012W
VPS30	YPL120W
APG6	YPL120W
ATG6	YPL120W
VPT30	YPL120W
VPS33	YLR396C
SLP1	YLR396C
VAM5	YLR396C
VPS34	YLR240W
END12	YLR240W
PEP15	YLR240W
VPL7	YLR240W
VPT29	YLR240W
VPS35	YJL154C
VPT7	YJL154C
VPS36	YLR417W
GRD12	YLR417W
VAC3	YLR417W
VPL11	YLR417W
VPS38	YLR360W
VPL17	YLR360W
VPS3	YDR495C
VPT17	YDR495C
VPS41	YDR080W
FET2	YDR080W
VAM2	YDR080W
VPS45	YGL095C
STT10	YGL095C
VPL28	YGL095C
VPS4	YPR173C
CSC1	YPR173C
DID6	YPR173C
END13	YPR173C
GRD13	YPR173C
VPL4	YPR173C
VPT10	YPR173C
VPS51	YKR020W
API3	YKR020W
VPS67	YKR020W
WHI6	YKR020W
VPS52	YDR484W
SAC2	YDR484W
VPS53	YJL029C
VPS54	YDR027C
CGP1	YDR027C
LUV1	YDR027C
RKI1	YDR027C
TCS3	YDR027C
VPS55	YJR044C
VPS5	YOR069W
GRD2	YOR069W
PEP10	YOR069W
VPT5	YOR069W
VPS60	YDR486C
CHM5	YDR486C
MOS10	YDR486C
VPS61	YDR136C
VPS62	YGR141W
VPS63	YLR261C
VPS64	YDR200C
FAR9	YDR200C
VPS65	YLR322W
VPS68	YOL129W
VPS69	YPR087W
VPS70	YJR126C
VPS71	YML041C
SWC6	YML041C
VPS72	YDR485C
SWC2	YDR485C
VPS73	YGL104C
VPS74	YDR372C
VPS75	YNL246W
VPS8	YAL002W
VPT8	YAL002W
VPS9	YML097C
VPT9	YML097C
VRG4	YGL225W
GOG5	YGL225W
LDB3	YGL225W
MCD3	YGL225W
VAN2	YGL225W
VIG4	YGL225W
VRP1	YLR337C
END5	YLR337C
MDP2	YLR337C
VTA1	YLR181C
VTC1	YER072W
NRF1	YER072W
PHM4	YER072W
VTC2	YFL004W
PHM1	YFL004W
VTC3	YPL019C
PHM2	YPL019C
VTC4	YJL012C
PHM3	YJL012C
VTH1	YIL173W
VTH2	YJL222W
VTI1	YMR197C
VTS1	YOR359W
WAR1	YML076C
WBP1	YEL002C
WHI2	YOR043W
WHI3	YNL197C
WHI4	YDL224C
WHI5	YOR083W
WRS1	YOL097C
WSC2	YNL283C
WSC3	YOL105C
WSC4	YHL028W
WSS1	YHR134W
WTM1	YOR230W
WTM2	YOR229W
WWM1	YFL010C
XBP1	YIL101C
XDJ1	YLR090W
XKS1	YGR194C
XPT1	YJR133W
XRN1	YGL173C
DST2	YGL173C
KEM1	YGL173C
RAR5	YGL173C
SEP1	YGL173C
SKI1	YGL173C
XRS2	YDR369C
XYL2	YLR070C
YAE1	YJR067C
YAF9	YNL107W
YAH1	YPL252C
YAK1	YJL141C
YAP1801	YHR161C
YAP1802	YGR241C
YAP1	YML007W
PAR1	YML007W
PDR4	YML007W
SNQ3	YML007W
YAP3	YHL009C
YAP5	YIR018W
YAP6	YDR259C
HAL7	YDR259C
YAP7	YOL028C
YAR1	YPL239W
YAT1	YAR035W
YAT2	YER024W
YBP1	YBR216C
YBP2	YGL060W
YBH1	YGL060W
YBT1	YLL048C
BAT1	YLL048C
YCF1	YDR135C
YCG1	YDR325W
YCS5	YDR325W
YCH1	YGR203W
YCK1	YHR135C
CKI2	YHR135C
YCK2	YNL154C
CKI1	YNL154C
YCK3	YER123W
CKI3	YER123W
YCP4	YCR004C
YCS4	YLR272C
LOC7	YLR272C
