"SNP"	"gene"	"p.value"	"FDR"	"q.value"
"HAT1"	"SNF8"	8.10650866248559e-22	1.65080694244428e-17	1.49908703507854e-17
"RPB5"	"RMA1"	8.14328012332061e-22	1.65267373224683e-17	1.50078225474248e-17
"YGL204C"	"MCM6"	1.02734243309265e-21	2.07794133051444e-17	1.88696499156695e-17
"HIT1"	"CBF1"	1.1400687767235e-21	2.29818173290404e-17	2.08696386686481e-17
"GSY2"	"YEL033W"	1.16271822489929e-21	2.33597387634215e-17	2.12128266623453e-17
"ECM31"	"DSE1"	1.16868049933312e-21	2.34009977601034e-17	2.12502936885709e-17
"BIO2"	"MAL31"	1.20593993775683e-21	2.40665694964323e-17	2.18546950484103e-17
"YLR257W"	"YEL033W"	1.23111170480587e-21	2.44872903470256e-17	2.2236748913278e-17
"gCL01"	"BAP2"	1.32334097113581e-21	2.62346081376718e-17	2.38234768211711e-17
"YCL023C"	"LEU1"	1.33123667540882e-21	2.63040372750143e-17	2.38865249686987e-17
"gCR02"	"HMRA1"	1.37980455274366e-21	2.71740115654873e-17	2.46765429569735e-17
"gBR08"	"AMN1"	1.39722029381046e-21	2.74267792773288e-17	2.49060796701804e-17
"GSY2"	"YHB1"	1.45332707598553e-21	2.84348999255389e-17	2.58215474663657e-17
"NCR015C"	"GYP8"	1.4609535915674e-21	2.84910077504533e-17	2.58724986168201e-17
"YCL022C"	"BAP2"	1.56549970567301e-21	3.0430706806371e-17	2.76339266990008e-17
"MAK5"	"DSE3"	1.6475506674634e-21	3.19219979901554e-17	2.89881585123394e-17
"YLR053C"	"YLR049C"	1.67217452951823e-21	3.22945826240236e-17	2.93265001922419e-17
"YBR144C"	"PRY3"	1.68662769207174e-21	3.24689768451041e-17	2.94848664488237e-17
"gPL11"	"SNF8"	1.83945947173512e-21	3.52976177355592e-17	3.20535368225355e-17
"ARN1"	"YHL044W"	1.85643770515191e-21	3.55096023508256e-17	3.2246038671305e-17
"YBR174C"	"PRY3"	1.86505828747691e-21	3.5560882237364e-17	3.22926056023575e-17
"RTC2"	"DSE3"	1.91163048184578e-21	3.61189568446716e-17	3.27993895193083e-17
"NHL007C"	"YHL044W"	1.93052491675639e-21	3.61189568446716e-17	3.27993895193083e-17
"NHL006C"	"YHL044W"	1.93052491675639e-21	3.61189568446716e-17	3.27993895193083e-17
"COS8"	"YHL044W"	1.93052491675639e-21	3.61189568446716e-17	3.27993895193083e-17
"ARN2"	"YHL044W"	1.93052491675639e-21	3.61189568446716e-17	3.27993895193083e-17
"YHL044W"	"YHL044W"	1.93052491675639e-21	3.61189568446716e-17	3.27993895193083e-17
"gKR08"	"ARR1"	2.10435447981748e-21	3.92485514054474e-17	3.56413539613555e-17
"RPB5"	"ISR1"	2.30935543283394e-21	4.29382830492697e-17	3.89919752411419e-17
"IMG1"	"MATALPHA2"	2.34697472905888e-21	4.3502644370584e-17	3.95044680821457e-17
"NBR041W"	"DSE1"	2.36221167929561e-21	4.36499316648907e-17	3.96382187150332e-17
"YBR144C"	"AMN1"	2.37550595441149e-21	4.37605254695484e-17	3.9738648228903e-17
"NCS2"	"DCP2"	2.41779808870592e-21	4.44029879805796e-17	4.03220642517268e-17
"NOL043W"	"BDS1"	2.4369820470365e-21	4.45689757266126e-17	4.04727966430575e-17
"VPS63"	"HMX1"	2.44172489498157e-21	4.45689757266126e-17	4.04727966430575e-17
"MAK5"	"PRY3"	2.51229058995678e-21	4.57176332769161e-17	4.15158850849169e-17
"NHR001C"	"AGA1"	2.52865411172825e-21	4.58759692954418e-17	4.16596689923232e-17
"LDB7"	"PDR3"	2.66546356663946e-21	4.82119306094121e-17	4.37809402507496e-17
"SNF3"	"HEM3"	2.74624406641669e-21	4.94762219486733e-17	4.49290349834034e-17
"YIL015C"	"MNT3"	2.75188953493928e-21	4.94762219486733e-17	4.49290349834034e-17
"NOP19"	"CPD1"	2.80585676873675e-21	5.02954614234261e-17	4.56729810158861e-17
"NLR076W"	"ASP3-3"	2.90612223628794e-21	5.19372363328703e-17	4.71638661206101e-17
"gGL02"	"MCM6"	2.92669110393311e-21	5.21491670419205e-17	4.73563190174955e-17
"NGR117C"	"CPD1"	2.94300893540651e-21	5.2284317796265e-17	4.74790485374715e-17
"YBR139W"	"ISR1"	3.00381885647939e-21	5.32067589363139e-17	4.83167113302041e-17
"POL3"	"NSE4"	3.09447003809561e-21	5.4650778110232e-17	4.96280157391984e-17
"gBR07"	"ISR1"	3.32019889517719e-21	5.84648647847592e-17	5.30915630126206e-17
"MAL13"	"MAL31"	3.40631065797624e-21	5.9805295464746e-17	5.43087993848001e-17
"UGA4"	"BRE4"	3.46052842432884e-21	6.05795552636132e-17	5.50118996664999e-17
"TYR1"	"EGT2"	3.5209591013151e-21	6.14577457326158e-17	5.5809378712997e-17
"YOL150C"	"BDS1"	3.62151660785901e-21	6.30292014007796e-17	5.72364073726032e-17
"CPD1"	"CPD1"	3.91373851632774e-21	6.79176228794893e-17	6.16755510860908e-17
"YLR257W"	"ERG5"	4.04583431342949e-21	7.00070472697762e-17	6.35729437694643e-17
"ECM31"	"PRY3"	4.06967576693026e-21	7.02166492920515e-17	6.3763282001053e-17
"YAP3"	"FUS1"	4.17096826819829e-21	7.15519089354757e-17	6.49758225886018e-17
"STE20"	"FUS1"	4.17096826819829e-21	7.15519089354757e-17	6.49758225886018e-17
"MDS3"	"MCM6"	4.27747124135262e-21	7.31127903962914e-17	6.63932488793699e-17
"HAL9"	"SPO21"	4.28638039492826e-21	7.31127903962914e-17	6.63932488793699e-17
"NEJ1"	"HMG1"	4.34588193482713e-21	7.39171180823398e-17	6.71236536136294e-17
"YJL007C"	"YJR015W"	4.39835659966075e-21	7.45977103418275e-17	6.7741695012742e-17
"BUD23"	"AGA2"	4.42345426606868e-21	7.48114453534831e-17	6.79357863850747e-17
"TRM10"	"SPO21"	4.57811754425979e-21	7.72090754487498e-17	7.01130586622354e-17
"BUD23"	"YCR097W-A"	4.98005063230052e-21	8.37516797638698e-17	7.60543550381296e-17
"SEO1"	"GPB2"	5.38428145041519e-21	8.96374209972241e-17	8.13991583266864e-17
"YAL066W"	"GPB2"	5.38428145041519e-21	8.96374209972241e-17	8.13991583266864e-17
"YAL065C"	"GPB2"	5.38428145041519e-21	8.96374209972241e-17	8.13991583266864e-17
"GSY2"	"HMX1"	5.38991712536843e-21	8.96374209972241e-17	8.13991583266864e-17
"YBR144C"	"DSE3"	5.70948901791298e-21	9.46890601569754e-17	8.59865189535236e-17
"NCR015C"	"HMLALPHA2"	5.78146715250746e-21	9.56179124650062e-17	8.68300036861537e-17
"YDL094C"	"NSE4"	6.07968095491115e-21	1.00272981914104e-16	9.10572419410402e-17
"NBR041W"	"PRY3"	6.18171857583123e-21	1.01434373476274e-16	9.2111894056157e-17
"YHL041W"	"YHL044W"	6.18398246717265e-21	1.01434373476274e-16	9.2111894056157e-17
"NOL042W"	"BDS1"	7.0604359804757e-21	1.15494206661639e-16	1.04879537020113e-16
"YEL028W"	"URA3"	7.48505184095896e-21	1.22106424433744e-16	1.10884048923002e-16
"DPS1"	"YLL007C"	7.66121269747189e-21	1.24348792126174e-16	1.1292032842315e-16
"PEX32"	"AMN1"	7.66404720999297e-21	1.24348792126174e-16	1.1292032842315e-16
"RTC2"	"EGT2"	7.68829187766261e-21	1.24405019701646e-16	1.12971388318306e-16
"IRA1"	"AMN1"	7.72577837286772e-21	1.2467463395905e-16	1.1321622326984e-16
"gBL05"	"PDR3"	9.72438701893668e-21	1.56505304174954e-16	1.4212144762507e-16
"EXO5"	"BUD9"	1.0098685805417e-20	1.61660167400621e-16	1.46802545354013e-16
"UBS1"	"BUD9"	1.0098685805417e-20	1.61660167400621e-16	1.46802545354013e-16
"IES3"	"YLR049C"	1.02671679754264e-20	1.6391895077081e-16	1.48853731824242e-16
"NCR015C"	"YCR041W"	1.09189558832883e-20	1.73861343898771e-16	1.57882354283094e-16
"YAL064W"	"GPB2"	1.106820297017e-20	1.75770314747556e-16	1.59615878280466e-16
"GSY2"	"ERG5"	1.1211332059184e-20	1.77572284438252e-16	1.61252235222924e-16
"PCK1"	"SGE1"	1.145297132239e-20	1.8092089572018e-16	1.64293087323306e-16
"YBR139W"	"DSE1"	1.17232385386704e-20	1.8470292419392e-16	1.67727522753342e-16
"RTC2"	"BUD9"	1.24801462194277e-20	1.96112133272276e-16	1.78088151225464e-16
"NAL013C"	"GPB2"	1.28275723347327e-20	1.98960532023448e-16	1.80674763583838e-16
"gAL01"	"GPB2"	1.28275723347327e-20	1.98960532023448e-16	1.80674763583838e-16
"NAL012W"	"GPB2"	1.28275723347327e-20	1.98960532023448e-16	1.80674763583838e-16
"NAL008C"	"GPB2"	1.28275723347327e-20	1.98960532023448e-16	1.80674763583838e-16
"NAL007W"	"GPB2"	1.28275723347327e-20	1.98960532023448e-16	1.80674763583838e-16
"YGL052W"	"PRM8"	1.35364556027079e-20	2.0833638675733e-16	1.89188916216084e-16
"MST27"	"PRM8"	1.35364556027079e-20	2.0833638675733e-16	1.89188916216084e-16
"YGL046W"	"PRM8"	1.35364556027079e-20	2.0833638675733e-16	1.89188916216084e-16
"FCF2"	"YLR049C"	1.39476121856739e-20	2.13898346646136e-16	1.94239695773983e-16
"PCK1"	"YPR197C"	1.39692927599114e-20	2.13898346646136e-16	1.94239695773983e-16
"ILV6"	"LEU1"	1.42061392009045e-20	2.16585104329632e-16	1.96679522931339e-16
"RPB5"	"COG4"	1.42171114885193e-20	2.16585104329632e-16	1.96679522931339e-16
"NGR125W"	"MAL31"	1.53505871404544e-20	2.33259067675154e-16	2.11821040471625e-16
"SMY2"	"AMN1"	1.55214668001441e-20	2.35258557930963e-16	2.13636764553092e-16
"YCL026C"	"LEU2"	1.66549204121235e-20	2.51800820938956e-16	2.28658685874445e-16
"BUD23"	"HMRA1"	1.78298748300549e-20	2.68885605583532e-16	2.4417326756131e-16
"NBR034W"	"COG4"	1.80168287694564e-20	2.70343057545205e-16	2.45496770197395e-16
"NBR035W"	"COG4"	1.80168287694564e-20	2.70343057545205e-16	2.45496770197395e-16
"gKR07"	"ARR1"	1.90978519677186e-20	2.85847433539237e-16	2.59576193079651e-16
"GET3"	"NSE4"	1.92184623118265e-20	2.86935332643744e-16	2.60564107172515e-16
"YHL008C"	"FUS1"	1.97812147632395e-20	2.94602664815965e-16	2.67526761591692e-16
"NTC20"	"AMN1"	2.15563644577444e-20	3.20243436484037e-16	2.90810979381631e-16
"IRC8"	"TAD2"	2.23914312681391e-20	3.31825880550415e-16	3.01328921418342e-16
"TIM22"	"HEM3"	2.48321290143152e-20	3.66182586782287e-16	3.32528022631195e-16
"NDL036C"	"HEM3"	2.48321290143152e-20	3.66182586782287e-16	3.32528022631195e-16
"MSC7"	"DOG2"	2.91341371343973e-20	4.28565805804905e-16	3.89177817612555e-16
"ECM1"	"GPB2"	2.96488411070003e-20	4.35068184435045e-16	3.95082585305851e-16
"YEL059C"	"YEL057C"	3.3168534574119e-20	4.84453416828021e-16	4.39928993266211e-16
"NAL009W"	"GPB2"	3.3176159790608e-20	4.84453416828021e-16	4.39928993266211e-16
"IMG1"	"SAG1"	3.40542487423884e-20	4.96065755718785e-16	4.50474082598284e-16
"SHR3"	"HEM3"	3.46191624785481e-20	5.02621735633924e-16	4.5642752526946e-16
"YIL089W"	"YIL089W"	3.4756164232386e-20	5.02621735633924e-16	4.5642752526946e-16
"YIL086C"	"YIL089W"	3.4756164232386e-20	5.02621735633924e-16	4.5642752526946e-16
"SWH1"	"YAR028W"	3.53470676890108e-20	5.09935281165256e-16	4.63068908343754e-16
"DUN1"	"NSE4"	3.88500890862048e-20	5.59122183778975e-16	5.0773521432301e-16
"NGR116C"	"CPD1"	3.89433235397641e-20	5.59122183778975e-16	5.0773521432301e-16
"RFC4"	"SPO21"	3.91815273474511e-20	5.61196360047562e-16	5.09618760286358e-16
"RTT101"	"TAD2"	3.99704960458595e-20	5.71130404821081e-16	5.18639801658901e-16
"MCP2"	"HMG1"	4.0734358985202e-20	5.80659267583137e-16	5.27292899885208e-16
"GLE1"	"HO"	4.26899688987744e-20	6.07090600063527e-16	5.51295020801016e-16
"YAP1"	"PLB2"	4.28635517297574e-20	6.08114654623032e-16	5.52224958078294e-16
"MAK5"	"EGT2"	4.42855056550061e-20	6.26802913368938e-16	5.69195644155431e-16
"YBR144C"	"EGT2"	4.66793211868766e-20	6.59125996936506e-16	5.98548025868919e-16
"VPS63"	"YEL033W"	5.54564809238152e-20	7.81219622320584e-16	7.09420452058261e-16
"RED1"	"YEL033W"	5.80335512146251e-20	8.15603937457321e-16	7.40644624737846e-16
"NLR076W"	"ASP3-1"	6.08407080360362e-20	8.53031249792206e-16	7.74632123358361e-16
"RRP42"	"NSE4"	6.09816181793448e-20	8.53031249792206e-16	7.74632123358361e-16
"BUD23"	"STE3"	6.45835993580288e-20	9.01311098931734e-16	8.18474739984052e-16
"BUD3"	"BAP2"	6.7333664253985e-20	9.37504928428506e-16	8.51342120871194e-16
"GRE2"	"BDS1"	6.75080274490688e-20	9.37751816458856e-16	8.51566318283924e-16
"YGL052W"	"MST28"	6.8377362977447e-20	9.43262098588747e-16	8.56570169605456e-16
"MST27"	"MST28"	6.8377362977447e-20	9.43262098588747e-16	8.56570169605456e-16
"YGL046W"	"MST28"	6.8377362977447e-20	9.43262098588747e-16	8.56570169605456e-16
"RTC2"	"ISR1"	6.90398871393503e-20	9.50212155362069e-16	8.62881470905486e-16
"SLA1"	"PDR3"	7.02624431868713e-20	9.64820502745185e-16	8.76147216040727e-16
"YBR138C"	"ISR1"	7.20046747404613e-20	9.84047661546486e-16	8.9360727374908e-16
"RRI1"	"HEM3"	7.20910956756529e-20	9.84047661546486e-16	8.9360727374908e-16
"NBR031C"	"COG4"	7.21557404925211e-20	9.84047661546486e-16	8.9360727374908e-16
"NDE2"	"NSE4"	7.3557014146954e-20	1.00087808772026e-15	9.08890874164879e-16
"NBR038W"	"EGT2"	7.42276589655003e-20	1.00771318326545e-15	9.15097779922223e-16
"gPL05"	"GLR1"	7.65440912898259e-20	1.03680997819192e-15	9.41520389928952e-16
"TYR1"	"BUD9"	7.79541398738866e-20	1.05352591671318e-15	9.56700024853004e-16
"ILV6"	"BAP2"	8.04858332871635e-20	1.08483394087603e-15	9.8513063773071e-16
"gPL05"	"YPL088W"	8.06603462213173e-20	1.08483394087603e-15	9.8513063773071e-16
"MAK5"	"RMA1"	8.08143263621892e-20	1.08483394087603e-15	9.8513063773071e-16
"gCR02"	"GYP8"	8.39952918158782e-20	1.12501208069062e-15	1.02161614487331e-15
"EXO5"	"DSE3"	8.74291784596643e-20	1.16578864909189e-15	1.05864508111878e-15
"UBS1"	"DSE3"	8.74291784596643e-20	1.16578864909189e-15	1.05864508111878e-15
"NGR126C"	"MAL31"	8.97071705495085e-20	1.19350546228911e-15	1.08381453870304e-15
"GCN1"	"MCM6"	9.19848531797638e-20	1.22109525472554e-15	1.10886864956152e-15
"GDH2"	"HEM3"	9.41340162394146e-20	1.2441081990364e-15	1.12976655443968e-15
"PRR2"	"HEM3"	9.41340162394146e-20	1.2441081990364e-15	1.12976655443968e-15
"YGR283C"	"MAL31"	1.02504577674193e-19	1.35175247591946e-15	1.22751762134328e-15
"PXR1"	"MAL31"	1.04647785913231e-19	1.37698247647696e-15	1.25042882056247e-15
"QRI1"	"NSE4"	1.07941513660447e-19	1.41720745148178e-15	1.28695685843636e-15
"NTC20"	"DSE1"	1.11382275811715e-19	1.45918263667543e-15	1.3250742507861e-15
"YAL069W"	"GPB2"	1.21596204750458e-19	1.58951381880879e-15	1.44342714861999e-15
"YDL009C"	"MRH1"	1.26069923654612e-19	1.64082938132528e-15	1.49002647679602e-15
"NDL002C"	"MRH1"	1.26069923654612e-19	1.64082938132528e-15	1.49002647679602e-15
"EXO5"	"RMA1"	1.27236644421708e-19	1.64884562945731e-15	1.49730597952631e-15
"UBS1"	"RMA1"	1.27236644421708e-19	1.64884562945731e-15	1.49730597952631e-15
"NBR041W"	"EGT2"	1.31218873873433e-19	1.69677822119301e-15	1.54083325396477e-15
"VTC2"	"WWM1"	1.37350214843945e-19	1.77223426233234e-15	1.60935439358564e-15
"PEX32"	"DSE1"	1.4092254304369e-19	1.81441774550618e-15	1.64766093997484e-15
"gCR02"	"YCR041W"	1.49479530950903e-19	1.92046136944157e-15	1.74395846435944e-15
"ECM31"	"EGT2"	1.54621604522517e-19	1.98227115337803e-15	1.80008752667302e-15
"OPT1"	"AGP3"	1.55129157367438e-19	1.9845285279123e-15	1.80213743378852e-15
"NCR015C"	"YLR041W"	1.69634538094284e-19	2.1654651748662e-15	1.9664448247046e-15
"CSH1"	"RMA1"	1.70275924361999e-19	2.16902798103565e-15	1.96968018578761e-15
"ERG3"	"YLR050C"	1.76596585127416e-19	2.24476643595315e-15	2.03845778352147e-15
"NTC20"	"PRY3"	1.78964137330912e-19	2.27004140455324e-15	2.06140981792733e-15
"RIM2"	"AMN1"	1.81079823845126e-19	2.29202150722946e-15	2.08136980604249e-15
"UBX6"	"TAD2"	1.86240807262974e-19	2.35237345309932e-15	2.13617501510062e-15
"gBR08"	"DSE3"	1.98598725837271e-19	2.5031830774291e-15	2.27312425294614e-15
"YBR139W"	"AMN1"	2.07575761865448e-19	2.61083516663607e-15	2.37088241417021e-15
"TYR1"	"RMA1"	2.15116616192006e-19	2.70000982590745e-15	2.45186134158697e-15
"SLI15"	"ISR1"	2.20672086216999e-19	2.76394419432171e-15	2.50991972523045e-15
"FLO10"	"NFT1"	2.22795505973136e-19	2.76738226935623e-15	2.51304181878202e-15
"NFT1"	"NFT1"	2.22795505973136e-19	2.76738226935623e-15	2.51304181878202e-15
"YKR104W"	"NFT1"	2.22795505973136e-19	2.76738226935623e-15	2.51304181878202e-15
"gKR09"	"NFT1"	2.22795505973136e-19	2.76738226935623e-15	2.51304181878202e-15
"gGL03"	"MCM6"	2.27269999122093e-19	2.81711609862105e-15	2.55820478529177e-15
"gBR07"	"DSE1"	2.31915962749042e-19	2.86876548014515e-15	2.60510725233493e-15
"NUS1"	"HEM3"	2.33996483086848e-19	2.88853315920895e-15	2.62305815297402e-15
"YBR137W"	"ISR1"	2.40839137504971e-19	2.96688395497166e-15	2.69420800041896e-15
"YJL218W"	"AGP3"	2.50431052974542e-19	3.05986217791011e-15	2.77864091923459e-15
"REE1"	"AGP3"	2.50431052974542e-19	3.05986217791011e-15	2.77864091923459e-15
"IMA5"	"AGP3"	2.50431052974542e-19	3.05986217791011e-15	2.77864091923459e-15
"YJL215C"	"AGP3"	2.50431052974542e-19	3.05986217791011e-15	2.77864091923459e-15
"NTC20"	"EGT2"	2.57539627034569e-19	3.14030865546507e-15	2.85169384166889e-15
"YHL012W"	"FUS1"	2.58187000677375e-19	3.14180361862693e-15	2.8530514079816e-15
"NBR038W"	"BUD9"	2.6279847833751e-19	3.19143271682763e-15	2.898119268894e-15
"RED1"	"YHB1"	2.63973824676402e-19	3.19921687480646e-15	2.90518801206744e-15
"gJR10"	"CBF1"	2.78521997557768e-19	3.36871343238857e-15	3.05910673231801e-15
"SMY2"	"DSE1"	2.7912834460952e-19	3.36924063120082e-15	3.05958547812653e-15
"YLR252W"	"HMG1"	2.80874410969603e-19	3.38349509979052e-15	3.07252986823378e-15
"YOL106W"	"SPO21"	2.93205349232005e-19	3.524944735521e-15	3.20097936138055e-15
"APT2"	"APT2"	3.09463352045899e-19	3.71294439868189e-15	3.37170063132283e-15
"MTR4"	"TAD2"	3.22961474347896e-19	3.86714521530235e-15	3.51172938880551e-15
"SMY2"	"PRY3"	3.26312973601064e-19	3.89947715996085e-15	3.54108981721797e-15
"URB2"	"CBF1"	3.27962475257761e-19	3.91138174323813e-15	3.55190029177447e-15
"gBR08"	"PRY3"	3.30716053692343e-19	3.93638037468873e-15	3.57460138621427e-15
"YOL099C"	"SPO21"	3.35400514111434e-19	3.98421671783482e-15	3.61804125793525e-15
"PCH2"	"AMN1"	3.36211058979247e-19	3.98593656155677e-15	3.61960303682024e-15
"NGR119W"	"CPD1"	3.37894136136583e-19	3.99797343539264e-15	3.63053364357158e-15
"PCH2"	"EGT2"	3.62281008312854e-19	4.27806495608701e-15	3.88488292967688e-15
"YNL035C"	"YNL035C"	3.6735880418357e-19	4.32098179206024e-15	3.92385542896792e-15
"NNL004W"	"YNL035C"	3.6735880418357e-19	4.32098179206024e-15	3.92385542896792e-15
"PCH2"	"PRY3"	3.70027321900523e-19	4.33885853536261e-15	3.94008918315502e-15
"APC11"	"MRH1"	3.70328064017679e-19	4.33885853536261e-15	3.94008918315502e-15
"PCK1"	"ARR1"	3.81246099522353e-19	4.4580528643809e-15	4.04832877719359e-15
"GSY2"	"YDL086W"	4.02075080188064e-19	4.69244896610429e-15	4.26118235088053e-15
"PCH2"	"DSE1"	4.18284264126216e-19	4.87212221267218e-15	4.42434245613281e-15
"gCR02"	"HMLALPHA2"	4.28167284549653e-19	4.97755442673741e-15	4.52008476319555e-15
"SLI15"	"BUD9"	4.31044301411116e-19	5.00128924391175e-15	4.54163819612049e-15
"RRP12"	"SNF8"	4.43951310678919e-19	5.13115753801904e-15	4.65957074835204e-15
"RQC2"	"SNF8"	4.43951310678919e-19	5.13115753801904e-15	4.65957074835204e-15
"gDL01"	"HEM3"	4.76611222511297e-19	5.4980245191786e-15	4.99272026506075e-15
"TAF5"	"AMN1"	4.97846682092538e-19	5.73194532810538e-15	5.205142228454e-15
"TAF4"	"PLB2"	5.17221846304783e-19	5.94359081454829e-15	5.39733611654711e-15
"RIM8"	"PRM8"	5.18267299569898e-19	5.94419530727218e-15	5.39788505245347e-15
"YLR257W"	"YDL086W"	5.28728313864949e-19	6.05258148414464e-15	5.49630983390651e-15
"YBR174C"	"EGT2"	5.38921038606954e-19	6.15748860799065e-15	5.59157530996035e-15
"YBR137W"	"DSE1"	5.56039003114892e-19	6.34097029318453e-15	5.75819383352994e-15
"NDJ1"	"SPO21"	5.61623330320869e-19	6.39247682508432e-15	5.80496657975944e-15
"gKR08"	"NFT1"	6.19576884517625e-19	7.03873082475372e-15	6.39182562872709e-15
"ECM31"	"BUD9"	6.29941068060697e-19	7.14291966679331e-15	6.48643883774966e-15
"PGI1"	"AMN1"	6.32732327693471e-19	7.16100732519302e-15	6.50286412256326e-15
"BAR1"	"MNT3"	6.35954335433246e-19	7.18162787532279e-15	6.52158950986382e-15
"BUD23"	"MATALPHA2"	6.36953389531096e-19	7.18162787532279e-15	6.52158950986382e-15
"NIL022W"	"YOL159C"	6.55289759365461e-19	7.36064610947342e-15	6.68415480260515e-15
"YIL166C"	"YOL159C"	6.55289759365461e-19	7.36064610947342e-15	6.68415480260515e-15
"NBR041W"	"BUD9"	6.80812129907022e-19	7.63300933977201e-15	6.93148607852538e-15
"BUD23"	"YCL065W"	6.94422935612093e-19	7.77105603078533e-15	7.05684537973304e-15
"NGL031W"	"MCM6"	7.11001431359614e-19	7.94173609432841e-15	7.21183883404028e-15
"YLR140W"	"ASP3-1"	7.19991292959837e-19	8.02717488061376e-15	7.28942523952486e-15
"AVT7"	"YIL089W"	7.5336376173765e-19	8.38363218414432e-15	7.61312179576207e-15
"TAF5"	"PRY3"	7.69070962187009e-19	8.54254774417506e-15	7.75743198103522e-15
"IRA1"	"PRY3"	7.84327800003804e-19	8.69588153503218e-15	7.89667339806791e-15
"SAM1"	"ASP3-1"	8.31310822758016e-19	9.19974808692791e-15	8.354231332879e-15
"SAM1"	"ASP3-3"	8.42749889458912e-19	9.30913189564526e-15	8.45356205731423e-15
"SAM50"	"YNL035C"	8.61278702946358e-19	9.49628291618925e-15	8.62351268042211e-15
"RED1"	"YDL086W"	8.72634333497313e-19	9.60380121891314e-15	8.72114935101205e-15
"IMG1"	"YCR041W"	9.44340248291269e-19	1.03738929851405e-14	9.42046466941193e-15
"GPB2"	"GPB2"	9.50437728017042e-19	1.04027007873896e-14	9.44662484705017e-15
"PEX22"	"GPB2"	9.50437728017042e-19	1.04027007873896e-14	9.44662484705017e-15
"AIM34"	"PLB2"	9.5372938774503e-19	1.04196797819986e-14	9.46204336149452e-15
"YLR252W"	"MAP1"	9.60035584621472e-19	1.04694713394861e-14	9.5072587506274e-15
"RIM2"	"PRY3"	9.66689166245459e-19	1.05132966600935e-14	9.54705623889908e-15
"GLE1"	"BRE4"	9.67566341531169e-19	1.05132966600935e-14	9.54705623889908e-15
"YBR144C"	"RMA1"	9.8666601724499e-19	1.07014064346157e-14	9.71787750025162e-15
"VPS63"	"YHB1"	1.01893175692714e-18	1.10313771451087e-14	1.00175217538208e-14
"TRM3"	"NSE4"	1.03847232565398e-18	1.1222637333929e-14	1.01912038858833e-14
"YBR174C"	"BUD9"	1.06730975906688e-18	1.15134972949581e-14	1.0455331922537e-14
"YJR120W"	"MNS1"	1.07560896807851e-18	1.15821554337209e-14	1.05176799312748e-14
"YLR169W"	"YCL073C"	1.10368086146891e-18	1.18630970258176e-14	1.07728011616853e-14
"NBR043C"	"PRY3"	1.1069264383937e-18	1.18766600988318e-14	1.07851176999725e-14
"CWC22"	"MAL31"	1.13803782921147e-18	1.21840546079245e-14	1.10642606520568e-14
"VTC2"	"AUA1"	1.13964633420968e-18	1.21840546079245e-14	1.10642606520568e-14
"GSY2"	"CYB5"	1.16619881597479e-18	1.24457049458695e-14	1.13018636201886e-14
"NLR116W"	"HMG1"	1.21838751371858e-18	1.29795277105795e-14	1.17866245967942e-14
"OSW2"	"YLR049C"	1.22765632254632e-18	1.30509227891279e-14	1.18514580027295e-14
"YDL211C"	"HEM3"	1.2294491142349e-18	1.30509227891279e-14	1.18514580027295e-14
"UBP11"	"SGE1"	1.30142566291315e-18	1.37699279579343e-14	1.25043819146657e-14
"AGP2"	"ISR1"	1.30178221341496e-18	1.37699279579343e-14	1.25043819146657e-14
"gKR07"	"NFT1"	1.31317297298759e-18	1.38659184858687e-14	1.25915502880332e-14
"YAT1"	"YAR028W"	1.32524915558311e-18	1.39687957239791e-14	1.26849724380684e-14
"YLR257W"	"CYB5"	1.4197794152808e-18	1.49388915601793e-14	1.35659101500689e-14
"YLR169W"	"YLR173W"	1.482990779352e-18	1.55766248717822e-14	1.41450316176864e-14
"gFL02"	"WWM1"	1.51709211482833e-18	1.59069021210544e-14	1.44449542371249e-14
"RPT6"	"MST28"	1.53338709300022e-18	1.60496490550733e-14	1.45745817984001e-14
